"Gene","Bead","Sup","Enrichment","P"
"Gm4943",0.03,0,2.53,"      NA"
"Gm7204",0.03,0,2.53,"      NA"
"Gm16558",0.03,0,2.53,"      NA"
"Gm25418",0.03,0,2.53,"      NA"
"Gm28064",0.05,0.01,2.51,"      NA"
"CT485608.2",0.05,0.01,2.51,"      NA"
"Gm6980",0.05,0.01,2.51,"      NA"
"Gm3508",0.04,0,2.5,"      NA"
"Gm13584",0.04,0,2.5,"      NA"
"Evx2",0.04,0,2.5,"      NA"
"Sowahd",0.04,0,2.5,"      NA"
"Gm8666",0.04,0,2.5,"      NA"
"Gm14829",0.04,0,2.5,"      NA"
"Gm6335",0.04,0,2.5,"      NA"
"Gm38197",0.04,0,2.5,"      NA"
"A330069K06Rik",0.04,0,2.5,"      NA"
"Gm16000",0.04,0,2.5,"      NA"
"Chil4",0.04,0,2.5,"      NA"
"Gm38244",0.04,0,2.5,"      NA"
"Gm5712",0.04,0,2.5,"      NA"
"4930519L02Rik",0.04,0,2.5,"      NA"
"Gm12751",0.04,0,2.5,"      NA"
"Slc5a9",0.04,0,2.5,"      NA"
"Gm3203",0.04,0,2.5,"      NA"
"Gm5559",0.04,0,2.5,"      NA"
"2210010C04Rik",0.04,0,2.5,"      NA"
"Gm3279",0.04,0,2.5,"      NA"
"Gm5883",0.04,0,2.5,"      NA"
"Slco1b2",0.04,0,2.5,"      NA"
"Gm32914",0.04,0,2.5,"      NA"
"Gm44627",0.04,0,2.5,"      NA"
"Mesp1",0.04,0,2.5,"      NA"
"Gm15504",0.04,0,2.5,"      NA"
"Hbb-y",0.04,0,2.5,"      NA"
"Olfr527",0.04,0,2.5,"      NA"
"Gm30346",0.04,0,2.5,"      NA"
"Gm48451",0.04,0,2.5,"      NA"
"Gm15815",0.04,0,2.5,"      NA"
"Gm30692",0.04,0,2.5,"      NA"
"5430403N17Rik",0.04,0,2.5,"      NA"
"Gm45253",0.04,0,2.5,"      NA"
"Gm28516",0.04,0,2.5,"      NA"
"Gm6831",0.04,0,2.5,"      NA"
"Gm4342",0.04,0,2.5,"      NA"
"D14Ertd670e",0.04,0,2.5,"      NA"
"Gm5203",0.04,0,2.5,"      NA"
"AC131330.1",0.04,0,2.5,"      NA"
"Gm8049",0.04,0,2.5,"      NA"
"Aldoa-ps3",0.04,0,2.5,"      NA"
"Krt35",0.04,0,2.5,"      NA"
"Tubal3",0.04,0,2.5,"      NA"
"Gm47812",0.04,0,2.5,"      NA"
"Gm48090",0.04,0,2.5,"      NA"
"Gm47733",0.04,0,2.5,"      NA"
"1810049J17Rik",0.04,0,2.5,"      NA"
"Zfp572",0.04,0,2.5,"      NA"
"Sco2",0.04,0,2.5,"      NA"
"Gm15381",0.04,0,2.5,"      NA"
"Gm25546",0.04,0,2.5,"      NA"
"Gm47368",0.1,0.03,2.49,"      NA"
"Gm11715",0.12,0.03,2.48,"      NA"
"Gm38117",0.13,0.04,2.47,"      NA"
"AL603867.1",0.09,0.02,2.46,"      NA"
"Gm12109",0.06,0.01,2.46,"      NA"
"Gm24095",0.06,0.01,2.46,"      NA"
"Gm32635",0.06,0.01,2.46,"      NA"
"Rdh16",0.12,0.06,2.46,"      NA"
"AY702103",0.11,0.03,2.43,"      NA"
"Gm12728",0.08,0.02,2.43,"      NA"
"Il22ra1",0.08,0.02,2.43,"      NA"
"Gm19056",0.08,0.02,2.43,"      NA"
"Gm5687",0.08,0.02,2.43,"      NA"
"Adprhl1",0.1,0.03,2.42,"      NA"
"Rps3a3",0.1,0.03,2.42,"      NA"
"Gm6576",0.1,0.03,2.42,"      NA"
"Gm7572",0.17,0.06,2.42,"      NA"
"Gm36536",0.08,0.02,2.42,"      NA"
"Tarm1",0.08,0.02,2.42,"      NA"
"Fam26d",0.08,0.02,2.42,"      NA"
"Gm11281",0.08,0.02,2.42,"      NA"
"AC022775.2",0.08,0.02,2.42,"      NA"
"Gm43602",0.13,0.05,2.4,"      NA"
"B230364G03Rik",0.07,0.03,2.4,"      NA"
"B230303O12Rik",0.15,0.06,2.38,"      NA"
"Gm8731",0.08,0.03,2.37,"      NA"
"Sult5a1",0.14,0.02,2.36,"      NA"
"Rpsa-ps5",0.1,0.02,2.36,"      NA"
"Gm38973",0.1,0.03,2.35,"      NA"
"AC175538.1",0.1,0.03,2.35,"      NA"
"Prame",0.05,0.01,2.35,"      NA"
"Ldlrad2",0.05,0.01,2.35,"      NA"
"Gm5735",0.05,0.01,2.35,"      NA"
"Aqp8",0.05,0.01,2.35,"      NA"
"Gm9578",0.05,0.01,2.35,"      NA"
"Gm5611",0.05,0.01,2.35,"      NA"
"Gm37710",0.05,0.01,2.35,"      NA"
"Gm33037",0.05,0.01,2.35,"      NA"
"Snord58b",0.05,0.01,2.35,"      NA"
"AC166491.1",0.22,0.04,2.34,"      NA"
"Gm14104",0.06,0.01,2.32,"      NA"
"Gm14391",0.06,0.01,2.32,"      NA"
"Gm9057",0.06,0.01,2.32,"      NA"
"Gm16007",0.06,0.01,2.32,"      NA"
"Gm47345",0.06,0.01,2.32,"      NA"
"Gm13612",0.1,0.03,2.32,"      NA"
"Gm12955",0.24,0.05,2.32,"      NA"
"Gm29328",0.05,0.01,2.32,"      NA"
"Gm7842",0.05,0.01,2.32,"      NA"
"Olfr18",0.05,0.01,2.32,"      NA"
"Gm12042",0.05,0.01,2.32,"      NA"
"Gm48452",0.05,0.01,2.32,"      NA"
"Gm12150",0.09,0.04,2.31,"      NA"
"Abcb11",0.08,0.01,2.3,"      NA"
"Gm32061",0.08,0.01,2.3,"      NA"
"Gm10698",0.08,0.01,2.3,"      NA"
"Gm17837",0.05,0,2.3,"      NA"
"Gm5526",0.05,0,2.3,"      NA"
"Gm37502",0.05,0,2.3,"      NA"
"Gm13359",0.05,0,2.3,"      NA"
"Olfr1309",0.05,0,2.3,"      NA"
"Gm16479",0.05,0,2.3,"      NA"
"Gm7803",0.05,0,2.3,"      NA"
"Gm14991",0.05,0,2.3,"      NA"
"Gm29739",0.05,0,2.3,"      NA"
"Gm4859",0.05,0,2.3,"      NA"
"Gm43287",0.05,0,2.3,"      NA"
"Tmbim7",0.05,0,2.3,"      NA"
"Gm19272",0.05,0,2.3,"      NA"
"Gm7812",0.05,0,2.3,"      NA"
"Gm7656",0.05,0,2.3,"      NA"
"Gm45588",0.05,0,2.3,"      NA"
"Gm44652",0.05,0,2.3,"      NA"
"Gm15934",0.05,0,2.3,"      NA"
"Rpl27a-ps1",0.05,0,2.3,"      NA"
"Gm5951",0.05,0,2.3,"      NA"
"Gm7990",0.05,0,2.3,"      NA"
"Gm38574",0.05,0,2.3,"      NA"
"Gm17232",0.05,0,2.3,"      NA"
"Gm30313",0.05,0,2.3,"      NA"
"9230110F15Rik",0.05,0,2.3,"      NA"
"Arhgap27os1",0.05,0,2.3,"      NA"
"1700001J04Rik",0.05,0,2.3,"      NA"
"Gm48731",0.05,0,2.3,"      NA"
"Gm5654",0.05,0,2.3,"      NA"
"AC133189.1",0.05,0,2.3,"      NA"
"Gm10232",0.05,0,2.3,"      NA"
"Gm5453",0.09,0.03,2.3,"      NA"
"Gm6992",0.09,0.03,2.3,"      NA"
"Akr1c21",0.15,0.03,2.3,"      NA"
"Gm15455",0.05,0.01,2.29,"      NA"
"Crygc",0.05,0.01,2.29,"      NA"
"Gm12818",0.05,0.01,2.29,"      NA"
"Gm20718",0.05,0.01,2.29,"      NA"
"Rpl38-ps2",0.05,0.01,2.29,"      NA"
"Gm24195",0.05,0.01,2.29,"      NA"
"Gm47852",0.05,0.01,2.29,"      NA"
"AC130669.1",0.05,0.01,2.29,"      NA"
"Cmah",0.07,0.02,2.28,"      NA"
"Gm12394",0.22,0.04,2.27,"      NA"
"4931428L18Rik",0.03,0,2.26,"      NA"
"Gm11581",0.03,0,2.26,"      NA"
"Gm28942",0.03,0,2.26,"      NA"
"Rpl19-ps1",0.03,0,2.26,"      NA"
"Gm35048",0.03,0,2.26,"      NA"
"Gm44300",0.03,0,2.26,"      NA"
"Gm13363",0.03,0,2.26,"      NA"
"Gm13400",0.03,0,2.26,"      NA"
"Gm13498",0.03,0,2.26,"      NA"
"Olfr1008",0.03,0,2.26,"      NA"
"Nlk-ps1",0.03,0,2.26,"      NA"
"Olfr1129",0.03,0,2.26,"      NA"
"Gm14070",0.03,0,2.26,"      NA"
"Bpifb9b",0.03,0,2.26,"      NA"
"Gm14519",0.03,0,2.26,"      NA"
"Gm15223",0.03,0,2.26,"      NA"
"Gm37244",0.03,0,2.26,"      NA"
"Gm43008",0.03,0,2.26,"      NA"
"Gm38247",0.03,0,2.26,"      NA"
"Gm16016",0.03,0,2.26,"      NA"
"Otol1",0.03,0,2.26,"      NA"
"Gm43326",0.03,0,2.26,"      NA"
"Sprr2g",0.03,0,2.26,"      NA"
"BC107364",0.03,0,2.26,"      NA"
"Gm43429",0.03,0,2.26,"      NA"
"Gm15460",0.03,0,2.26,"      NA"
"Cga",0.03,0,2.26,"      NA"
"Ccl21b",0.03,0,2.26,"      NA"
"Acnat2",0.03,0,2.26,"      NA"
"Gm11232",0.03,0,2.26,"      NA"
"Gm12671",0.03,0,2.26,"      NA"
"Gm24967",0.03,0,2.26,"      NA"
"Gm12848",0.03,0,2.26,"      NA"
"Gm13153",0.03,0,2.26,"      NA"
"Gm19620",0.03,0,2.26,"      NA"
"Gm43777",0.03,0,2.26,"      NA"
"Gm18753",0.03,0,2.26,"      NA"
"Gm3148",0.03,0,2.26,"      NA"
"Rnf133",0.03,0,2.26,"      NA"
"Gm43293",0.03,0,2.26,"      NA"
"Gm44764",0.03,0,2.26,"      NA"
"Gm44080",0.03,0,2.26,"      NA"
"Gm5138",0.03,0,2.26,"      NA"
"Lmod3",0.03,0,2.26,"      NA"
"Gm30557",0.03,0,2.26,"      NA"
"Tas2r141-ps4",0.03,0,2.26,"      NA"
"Gm44275",0.03,0,2.26,"      NA"
"Gm44086",0.03,0,2.26,"      NA"
"Gm7363",0.03,0,2.26,"      NA"
"Dmrtc2",0.03,0,2.26,"      NA"
"Myod1",0.03,0,2.26,"      NA"
"Gm25314",0.03,0,2.26,"      NA"
"Dnajc19-ps",0.03,0,2.26,"      NA"
"Gm4759",0.03,0,2.26,"      NA"
"Gm29759",0.03,0,2.26,"      NA"
"Gm7380",0.03,0,2.26,"      NA"
"Ifitm5",0.03,0,2.26,"      NA"
"Gm48666",0.03,0,2.26,"      NA"
"Olfr1356",0.03,0,2.26,"      NA"
"Gm48428",0.03,0,2.26,"      NA"
"Gm39168",0.03,0,2.26,"      NA"
"Ces2b",0.03,0,2.26,"      NA"
"Chst4",0.03,0,2.26,"      NA"
"Kcnk16",0.03,0,2.26,"      NA"
"Gm7565",0.03,0,2.26,"      NA"
"AC154846.1",0.03,0,2.26,"      NA"
"Gm5205",0.03,0,2.26,"      NA"
"AC166574.1",0.03,0,2.26,"      NA"
"Gm26440",0.03,0,2.26,"      NA"
"Gm24258",0.03,0,2.26,"      NA"
"Gm9195",0.03,0,2.26,"      NA"
"Gm26511",0.03,0,2.26,"      NA"
"Tpt1-ps5",0.03,0,2.26,"      NA"
"Gm48277",0.03,0,2.26,"      NA"
"Gm21915",0.03,0,2.26,"      NA"
"Gm37871",0.03,0,2.26,"      NA"
"Gm10030",0.03,0,2.26,"      NA"
"Gm12209",0.03,0,2.26,"      NA"
"Gm525",0.03,0,2.26,"      NA"
"Gm11524",0.03,0,2.26,"      NA"
"Krt33b",0.03,0,2.26,"      NA"
"Gm47846",0.03,0,2.26,"      NA"
"Tcrg-C4",0.03,0,2.26,"      NA"
"Gpx5",0.03,0,2.26,"      NA"
"Vmn1r213",0.03,0,2.26,"      NA"
"Gm11362",0.03,0,2.26,"      NA"
"Gm48188",0.03,0,2.26,"      NA"
"Gm31219",0.03,0,2.26,"      NA"
"Gm9634",0.03,0,2.26,"      NA"
"Gm6343",0.03,0,2.26,"      NA"
"Gm22170",0.03,0,2.26,"      NA"
"Gm36495",0.03,0,2.26,"      NA"
"Gm47393",0.03,0,2.26,"      NA"
"Mir5099",0.03,0,2.26,"      NA"
"Gm47207",0.03,0,2.26,"      NA"
"Gm3379",0.03,0,2.26,"      NA"
"AC127371.1",0.03,0,2.26,"      NA"
"Fam136b-ps",0.03,0,2.26,"      NA"
"AC140799.1",0.03,0,2.26,"      NA"
"Gm16308",0.03,0,2.26,"      NA"
"Krt6a",0.03,0,2.26,"      NA"
"Zpld1",0.03,0,2.26,"      NA"
"Zscan10",0.03,0,2.26,"      NA"
"Skiv2l-ps1",0.03,0,2.26,"      NA"
"Trim31",0.03,0,2.26,"      NA"
"Olfr125",0.03,0,2.26,"      NA"
"Prph2",0.03,0,2.26,"      NA"
"Gm15641",0.03,0,2.26,"      NA"
"1700060C20Rik",0.04,0.01,2.26,"      NA"
"Ccl19-ps1",0.04,0.01,2.26,"      NA"
"1700041M05Rik",0.04,0.01,2.26,"      NA"
"Gm15634",0.04,0.01,2.26,"      NA"
"Gm5121",0.04,0.01,2.26,"      NA"
"1700036A12Rik",0.04,0.01,2.26,"      NA"
"Zp2",0.14,0.07,2.26,"      NA"
"Gm28153",0.12,0.02,2.25,"      NA"
"Gm9274",0.18,0.03,2.25,"      NA"
"Gm24816",0.12,0.02,2.25,"      NA"
"Gm13115",0.1,0.04,2.23,"      NA"
"Lyz1",0.07,0.02,2.22,"      NA"
"Gm6474",0.07,0.02,2.22,"      NA"
"Tnfrsf13c",0.07,0.02,2.22,"      NA"
"Gm7984",0.22,0.05,2.22,"      NA"
"Adam1b",0.09,0.03,2.22,"      NA"
"Gm48074",0.09,0.03,2.22,"      NA"
"Gm21596",0.1,0.04,2.21,"      NA"
"Ccdc142",0.1,0.04,2.21,"      NA"
"Gm12754",0.17,0.04,2.21,"      NA"
"Gm47813",0.21,0.09,2.2,"      NA"
"Gm14051",0.15,0.07,2.19,"      NA"
"Atp6v0a4",0.12,0.05,2.18,"      NA"
"Amdhd1",0.11,0.02,2.18,"      NA"
"Gm21887",0.11,0.04,2.17,"      NA"
"Gm5389",0.15,0.03,2.17,"      NA"
"Gm5174",0.08,0.02,2.16,"      NA"
"Gm43307",0.08,0.03,2.16,"      NA"
"Gm7429",0.06,0.03,2.16,"      NA"
"Snord93",0.06,0.03,2.16,"      NA"
"Gm15531",0.06,0.03,2.16,"      NA"
"Gm5928",0.06,0.03,2.16,"      NA"
"Gm32939",0.06,0.03,2.16,"      NA"
"8030423J24Rik",0.12,0.07,2.15,"      NA"
"Cblc",0.15,0.04,2.15,"      NA"
"Gm10177",0.11,0.05,2.14,"      NA"
"Rpl3-ps2",0.17,0.04,2.13,"      NA"
"Mir208b",0.15,0.03,2.13,"      NA"
"CT009530.1",0.07,0.04,2.12,"      NA"
"E330017L17Rik",0.19,0.04,2.12,"      NA"
"Gm15796",0.12,0.06,2.12,"      NA"
"Gm17828",0.05,0.03,2.11,"      NA"
"Gm5160",0.05,0.03,2.11,"      NA"
"Slc5a4a",0.08,0.03,2.11,"      NA"
"4731419I09Rik",0.06,0.02,2.11,"      NA"
"Zfp683",0.06,0.02,2.11,"      NA"
"Spink2",0.06,0.02,2.11,"      NA"
"Gm10689",0.06,0.02,2.11,"      NA"
"AC225888.1",0.06,0.02,2.11,"      NA"
"Gm6433",0.11,0.03,2.1,"      NA"
"Gm24951",0.15,0.06,2.09,"      NA"
"Gm37108",0.11,0.02,2.09,"      NA"
"AC102368.1",0.11,0.02,2.09,"      NA"
"Gm13803",0.06,0.01,2.09,"      NA"
"4930448H16Rik",0.06,0.01,2.09,"      NA"
"Gm44621",0.06,0.01,2.09,"      NA"
"Gm45576",0.06,0.01,2.09,"      NA"
"Gm45650",0.06,0.01,2.09,"      NA"
"Rps27rt",0.06,0.01,2.09,"      NA"
"Rpl26-ps2",0.06,0.01,2.09,"      NA"
"Gm11550",0.04,0.01,2.08,"      NA"
"1700016D06Rik",0.04,0.01,2.08,"      NA"
"6030466F02Rik",0.04,0.01,2.08,"      NA"
"D030062O11Rik",0.04,0.01,2.08,"      NA"
"Gm8705",0.04,0.01,2.08,"      NA"
"Sln",0.09,0.03,2.08,"      NA"
"Zfa-ps",0.08,0.04,2.08,"      NA"
"Ntn5",0.17,0.05,2.07,"      NA"
"Gm7754",0.09,0.06,2.07,"      NA"
"Gm5",0.16,0.03,2.07,"      NA"
"Gm13024",0.07,0.03,2.06,"      NA"
"Gm26879",0.11,0.02,2.05,"      NA"
"Gm7935",0.07,0.02,2.05,"      NA"
"Xlr3c",0.1,0.02,2.04,"      NA"
"4930500L23Rik",0.1,0.02,2.04,"      NA"
"Gm33035",0.1,0.02,2.04,"      NA"
"Gm4812",0.1,0.02,2.04,"      NA"
"Krt76",0.1,0.02,2.04,"      NA"
"Tmem211",0.09,0.06,2.03,"      NA"
"Gm26976",0.15,0.04,2.03,"      NA"
"Dhrs9",0.08,0.02,2.03,"      NA"
"Gm14131",0.08,0.02,2.03,"      NA"
"Gm18822",0.19,0.04,2.01,"      NA"
"Prss57",0.18,0.04,2.01,"      NA"
"Gm44227",0.1,0.06,2.01,"      NA"
"Gm7952",0.11,0.05,1.99,"      NA"
"Gm11599",0.04,0.01,1.97,"      NA"
"Gm6285",0.04,0.01,1.97,"      NA"
"Gm9480",0.04,0.01,1.97,"      NA"
"Gm15732",0.04,0.01,1.97,"      NA"
"1700016H13Rik",0.04,0.01,1.97,"      NA"
"Gm15550",0.04,0.01,1.97,"      NA"
"Gm7514",0.04,0.01,1.97,"      NA"
"4930555G07Rik",0.04,0.01,1.97,"      NA"
"Gm44714",0.04,0.01,1.97,"      NA"
"Gm7324",0.04,0.01,1.97,"      NA"
"Gm20667",0.04,0.01,1.97,"      NA"
"Gm28526",0.04,0.01,1.97,"      NA"
"Gm10095",0.04,0.01,1.97,"      NA"
"Gsdmc4",0.04,0.01,1.97,"      NA"
"Gm16276",0.04,0.01,1.97,"      NA"
"Gm13311",0.07,0.03,1.96,"      NA"
"Gm9211",0.07,0.03,1.96,"      NA"
"4933432K03Rik",0.07,0.03,1.96,"      NA"
"Gm16329",0.03,0,1.96,"      NA"
"Gm33222",0.03,0,1.96,"      NA"
"Akp-ps1",0.03,0,1.96,"      NA"
"Gm17181",0.03,0,1.96,"      NA"
"Psmb6-ps2",0.03,0,1.96,"      NA"
"Gm18505",0.03,0,1.96,"      NA"
"Gm8214",0.03,0,1.96,"      NA"
"Gm16323",0.03,0,1.96,"      NA"
"Gm16534",0.03,0,1.96,"      NA"
"Gm22298",0.03,0,1.96,"      NA"
"Olfr1048",0.03,0,1.96,"      NA"
"Olfr1124",0.03,0,1.96,"      NA"
"Gm13794",0.03,0,1.96,"      NA"
"Gm13810",0.03,0,1.96,"      NA"
"A530058N18Rik",0.03,0,1.96,"      NA"
"Gm14139",0.03,0,1.96,"      NA"
"Etd",0.03,0,1.96,"      NA"
"Gm5764",0.03,0,1.96,"      NA"
"Gm15441",0.03,0,1.96,"      NA"
"Rpl36-ps7",0.03,0,1.96,"      NA"
"Gm22477",0.03,0,1.96,"      NA"
"Gm12579",0.03,0,1.96,"      NA"
"4930456L15Rik",0.03,0,1.96,"      NA"
"Gm12947",0.03,0,1.96,"      NA"
"Pramel1",0.03,0,1.96,"      NA"
"Il6",0.03,0,1.96,"      NA"
"C030018K13Rik",0.03,0,1.96,"      NA"
"Arl9",0.03,0,1.96,"      NA"
"Csn2",0.03,0,1.96,"      NA"
"Gm2861",0.03,0,1.96,"      NA"
"Gm15701",0.03,0,1.96,"      NA"
"Gm4877",0.03,0,1.96,"      NA"
"Mir7041",0.03,0,1.96,"      NA"
"Aicda",0.03,0,1.96,"      NA"
"Gm5318",0.03,0,1.96,"      NA"
"Klra6",0.03,0,1.96,"      NA"
"Vmn2r29",0.03,0,1.96,"      NA"
"2200002J24Rik",0.03,0,1.96,"      NA"
"4931406B18Rik",0.03,0,1.96,"      NA"
"Gm8911",0.03,0,1.96,"      NA"
"Gm17196",0.03,0,1.96,"      NA"
"Gm40646",0.03,0,1.96,"      NA"
"Gm8580",0.03,0,1.96,"      NA"
"Gm4781",0.03,0,1.96,"      NA"
"AC153364.1",0.03,0,1.96,"      NA"
"Gm40770",0.03,0,1.96,"      NA"
"Gm45676",0.03,0,1.96,"      NA"
"Defb50",0.03,0,1.96,"      NA"
"Gm30931",0.03,0,1.96,"      NA"
"n-R5s98",0.03,0,1.96,"      NA"
"Gm2716",0.03,0,1.96,"      NA"
"1700112L15Rik",0.03,0,1.96,"      NA"
"Gm26991",0.03,0,1.96,"      NA"
"Trav4-3",0.03,0,1.96,"      NA"
"Gm30275",0.03,0,1.96,"      NA"
"CT009550.2",0.03,0,1.96,"      NA"
"1700108F19Rik",0.03,0,1.96,"      NA"
"Amd-ps6",0.03,0,1.96,"      NA"
"Gm16200",0.03,0,1.96,"      NA"
"Fbxw26",0.03,0,1.96,"      NA"
"Gm12315",0.03,0,1.96,"      NA"
"Psmb5-ps",0.03,0,1.96,"      NA"
"Rpl10a-ps2",0.03,0,1.96,"      NA"
"Vmn1r203",0.03,0,1.96,"      NA"
"Slc17a1",0.03,0,1.96,"      NA"
"Gm48812",0.03,0,1.96,"      NA"
"Gm4057",0.03,0,1.96,"      NA"
"Gm8447",0.03,0,1.96,"      NA"
"Gm6169",0.03,0,1.96,"      NA"
"Gm4294",0.03,0,1.96,"      NA"
"Gm19047",0.03,0,1.96,"      NA"
"Gm16572",0.03,0,1.96,"      NA"
"Syce3",0.03,0,1.96,"      NA"
"Uqcrh-ps1",0.03,0,1.96,"      NA"
"H3f3a-ps2",0.03,0,1.96,"      NA"
"Armc12",0.03,0,1.96,"      NA"
"Hcfc1r1-ps2",0.03,0,1.96,"      NA"
"Gm10540",0.03,0,1.96,"      NA"
"Gm17800",0.03,0,1.96,"      NA"
"Gm16298",0.03,0,1.96,"      NA"
"Rpl21-ps8",0.16,0.03,1.96,"      NA"
"Gm4823",0.12,0.07,1.95,"      NA"
"Gm19587",0.08,0.04,1.94,"      NA"
"Gm13715",0.08,0.04,1.94,"      NA"
"Hspd1-ps3",0.17,0.05,1.94,"      NA"
"BC046251",0.12,0.02,1.93,"      NA"
"4933415F23Rik",0.02,0,1.93,"      NA"
"Gm20428",0.02,0,1.93,"      NA"
"Gm5100",0.02,0,1.93,"      NA"
"Alpi",0.02,0,1.93,"      NA"
"Gm37371",0.02,0,1.93,"      NA"
"Gm37383",0.02,0,1.93,"      NA"
"Gm36930",0.02,0,1.93,"      NA"
"Gm25147",0.02,0,1.93,"      NA"
"Gm13432",0.02,0,1.93,"      NA"
"Gm13536",0.02,0,1.93,"      NA"
"Gm38011",0.02,0,1.93,"      NA"
"Olfr336-ps1",0.02,0,1.93,"      NA"
"Gm13487",0.02,0,1.93,"      NA"
"Gm13992",0.02,0,1.93,"      NA"
"Gm21985",0.02,0,1.93,"      NA"
"Mir7665",0.02,0,1.93,"      NA"
"Gm11037",0.02,0,1.93,"      NA"
"Gm14142",0.02,0,1.93,"      NA"
"Gm14248",0.02,0,1.93,"      NA"
"Eppin",0.02,0,1.93,"      NA"
"Gm11470",0.02,0,1.93,"      NA"
"Gm14269",0.02,0,1.93,"      NA"
"Gm4724",0.02,0,1.93,"      NA"
"Mir124a-3",0.02,0,1.93,"      NA"
"Gm14538",0.02,0,1.93,"      NA"
"Gm14697",0.02,0,1.93,"      NA"
"Mir19b-2",0.02,0,1.93,"      NA"
"Gm14679",0.02,0,1.93,"      NA"
"Oat-rs1",0.02,0,1.93,"      NA"
"AU015836",0.02,0,1.93,"      NA"
"Gm26020",0.02,0,1.93,"      NA"
"Gm379",0.02,0,1.93,"      NA"
"Amd-ps1",0.02,0,1.93,"      NA"
"Asb9",0.02,0,1.93,"      NA"
"Gm38000",0.02,0,1.93,"      NA"
"Gm6706",0.02,0,1.93,"      NA"
"Gm4857",0.02,0,1.93,"      NA"
"Rbm46os",0.02,0,1.93,"      NA"
"Mif-ps3",0.02,0,1.93,"      NA"
"Gm12523",0.02,0,1.93,"      NA"
"Gm4610",0.02,0,1.93,"      NA"
"Scp2-ps1",0.02,0,1.93,"      NA"
"Depdc1a",0.02,0,1.93,"      NA"
"Gm24125",0.02,0,1.93,"      NA"
"n-TSaga9",0.02,0,1.93,"      NA"
"Gm11824",0.02,0,1.93,"      NA"
"Gm11920",0.02,0,1.93,"      NA"
"Gm12362",0.02,0,1.93,"      NA"
"Gm12505",0.02,0,1.93,"      NA"
"Gm23159",0.02,0,1.93,"      NA"
"Mir31",0.02,0,1.93,"      NA"
"Wincr1",0.02,0,1.93,"      NA"
"Gm25600",0.02,0,1.93,"      NA"
"Gm23634",0.02,0,1.93,"      NA"
"Smarca5-ps",0.02,0,1.93,"      NA"
"Gm13234",0.02,0,1.93,"      NA"
"Gm13162",0.02,0,1.93,"      NA"
"Gm43519",0.02,0,1.93,"      NA"
"4930519H02Rik",0.02,0,1.93,"      NA"
"Gm43836",0.02,0,1.93,"      NA"
"Gm7709",0.02,0,1.93,"      NA"
"Gm43688",0.02,0,1.93,"      NA"
"Gm43148",0.02,0,1.93,"      NA"
"Rpl35a-ps6",0.02,0,1.93,"      NA"
"Il31",0.02,0,1.93,"      NA"
"Gm43037",0.02,0,1.93,"      NA"
"Gm43924",0.02,0,1.93,"      NA"
"Gm20756",0.02,0,1.93,"      NA"
"Rpl35a-ps7",0.02,0,1.93,"      NA"
"Igkv6-17",0.02,0,1.93,"      NA"
"Gm7498",0.02,0,1.93,"      NA"
"Gm44369",0.02,0,1.93,"      NA"
"Gm15756",0.02,0,1.93,"      NA"
"Gm6423",0.02,0,1.93,"      NA"
"Rpl36a-ps3",0.02,0,1.93,"      NA"
"Sox5os5",0.02,0,1.93,"      NA"
"Gm15778",0.02,0,1.93,"      NA"
"Vmn1r-ps67",0.02,0,1.93,"      NA"
"Gm45436",0.02,0,1.93,"      NA"
"Gm6434",0.02,0,1.93,"      NA"
"Rps12-ps5",0.02,0,1.93,"      NA"
"Gm21982",0.02,0,1.93,"      NA"
"Gm9120",0.02,0,1.93,"      NA"
"Gm19246",0.02,0,1.93,"      NA"
"Slc6a21",0.02,0,1.93,"      NA"
"Gm23254",0.02,0,1.93,"      NA"
"Rpl17-ps10",0.02,0,1.93,"      NA"
"Olfr564",0.02,0,1.93,"      NA"
"Olfm5",0.02,0,1.93,"      NA"
"Gm33248",0.02,0,1.93,"      NA"
"Gm48271",0.02,0,1.93,"      NA"
"Gm5040",0.02,0,1.93,"      NA"
"Pldi",0.02,0,1.93,"      NA"
"Gm15647",0.02,0,1.93,"      NA"
"Gm6331",0.02,0,1.93,"      NA"
"Gm40692",0.02,0,1.93,"      NA"
"Gm18596",0.02,0,1.93,"      NA"
"Gm5426",0.02,0,1.93,"      NA"
"Gm5175",0.02,0,1.93,"      NA"
"Gm26495",0.02,0,1.93,"      NA"
"4930477N07Rik",0.02,0,1.93,"      NA"
"4930503E24Rik",0.02,0,1.93,"      NA"
"1700025K04Rik",0.02,0,1.93,"      NA"
"Gm6426",0.02,0,1.93,"      NA"
"Gm16350",0.02,0,1.93,"      NA"
"9130214F15Rik",0.02,0,1.93,"      NA"
"Gm31727",0.02,0,1.93,"      NA"
"Gm8051",0.02,0,1.93,"      NA"
"Gm6213",0.02,0,1.93,"      NA"
"Gm15354",0.02,0,1.93,"      NA"
"Gm25275",0.02,0,1.93,"      NA"
"Olfr374",0.02,0,1.93,"      NA"
"Pou4f2",0.02,0,1.93,"      NA"
"Mir8109",0.02,0,1.93,"      NA"
"Gm9988",0.02,0,1.93,"      NA"
"Gm39232",0.02,0,1.93,"      NA"
"Gm7208",0.02,0,1.93,"      NA"
"Gm45776",0.02,0,1.93,"      NA"
"Car5a",0.02,0,1.93,"      NA"
"Gm3005",0.02,0,1.93,"      NA"
"Gm9800",0.02,0,1.93,"      NA"
